WKT,SA22018_V1_00,SA22018_V1_NAME,LAND_AREA_SQ_KM,AREA_SQ_KM,EASTING,NORTHING,LATITUDE,LONGITUDE,Shape_X,Shape_Y
"POINT (1577298.9837 5176475.0384)",332000,Mount Pleasant,2.47292755,2.47292755,1577298.98365,5176475.03835,-43.56433719,172.71890228,1577298.9837,5176475.0384
"POINT (1578337.5462 5176330.1795)",332100,Redcliffs,1.85691568,1.85691568,1578337.5462,5176330.1795,-43.56567241,172.73175646,1578337.5462,5176330.1795
"POINT (1570939.9088 5168875.5192)",332200,Governors Bay,3.22077681,3.22077681,1570939.9088,5168875.5192,-43.6325423,172.63975372,1570939.9088,5168875.5192
"POINT (1592477.7754 5166767.611)",332300,Inlets other Christchurch City,0,36.58604263,1592477.7754,5166767.611,-43.65205162,172.9067198,1592477.7754,5166767.611
"POINT (1579638.2425 5175645.8565)",332400,Clifton Hill,2.56104543,2.56104543,1579638.24245,5175645.8565,-43.57187078,172.74783696,1579638.2425,5175645.8565
"POINT (1576313.4704 5171730.4201)",332500,Lyttelton,4.45583763,4.45583763,1576313.4704,5171730.42005,-43.6070273,172.70649172,1576313.4704,5171730.4201
"POINT (1582401.5613 5171517.5853)",332600,Inlet Port Lyttelton,0,42.65055545,1582401.56125,5171517.5853,-43.60911247,172.78192388,1582401.5613,5171517.5853
"POINT (1580909.0219 5175309.4282)",332700,Sumner,2.64083941,2.64083941,1580909.0219,5175309.42815,-43.57493364,172.7635625,1580909.0219,5175309.4282
"POINT (1576862.0287 5164567.8856)",332800,Teddington,46.15461415,46.15461415,1576862.02875,5164567.88565,-43.67153578,172.71298219,1576862.0287,5164567.8856
"POINT (1578629.1194 5169108.6191)",332900,Diamond Harbour,4.06451978,4.06451978,1578629.11935,5169108.61905,-43.63070411,172.73508181,1578629.1194,5169108.6191
"POINT (1564322.2777 5150426.7506)",333000,Inland water Lake Ellesmere/Te Waihora South,0,63.30783375,1564322.2777,5150426.75055,-43.79836136,172.55649641,1564322.2777,5150426.7506
"POINT (1577978.8064 5152434.3189)",333100,Banks Peninsula South,371.91122492,377.85906378,1577978.80635,5152434.3189,-43.78081842,172.72633833,1577978.8064,5152434.3189
"POINT (1594461.8672 5164129.8431)",333200,Eastern Bays-Banks Peninsula,368.25130116,368.25130116,1594461.86715,5164129.84305,-43.67581961,172.93129665,1594461.8672,5164129.8431
"POINT (1596239.1723 5145702.0181)",333300,Akaroa Harbour,162.22686612,162.22686612,1596239.1723,5145702.01805,-43.84175281,172.95321591,1596239.1723,5145702.0181
"POINT (1593717.3029 5146301.8995)",333400,Inlet Akaroa Harbour,0,44.26375223,1593717.30285,5146301.8995,-43.83633448,172.92185134,1593717.3029,5146301.8995
"POINT (1597469.4921 5149548.4001)",333500,Akaroa,2.03197111,2.03197111,1597469.4921,5149548.4001,-43.80712605,172.96853908,1597469.4921,5149548.4001
"POINT (1491938.7761 5230677.4043)",333600,Craigieburn,3407.36988595,3444.10124416,1491938.77605,5230677.4043,-43.06891577,171.67275517,1491938.7761,5230677.4043
"POINT (1511104.3701 5200211.8786)",333700,Torlesse,413.95612729,413.95612729,1511104.3701,5200211.8786,-43.34568833,171.90320308,1511104.3701,5200211.8786
"POINT (1501918.714 5184844.7692)",333800,Glenroy-Hororata,644.35234022,644.35234022,1501918.71395,5184844.7692,-43.48288665,171.78713574,1501918.714,5184844.7692
"POINT (1520223.3362 5186164.619)",333900,Glentunnel,159.68294866,159.68294866,1520223.33615,5186164.61895,-43.47318088,172.01364558,1520223.3362,5186164.619
"POINT (1527230.781 5183491.5955)",334000,Darfield,15.14334504,15.14334504,1527230.781,5183491.59545,-43.49796117,172.09991696,1527230.781,5183491.5955
"POINT (1535270.4941 5186141.3434)",334100,Kirwee,97.18899601,97.18899601,1535270.49405,5186141.34335,-43.47484385,172.19966515,1535270.4941,5186141.3434
"POINT (1522384.3086 5165597.2376)",334200,Bankside,359.56266705,359.56266705,1522384.3086,5165597.2376,-43.65857485,172.03741575,1522384.3086,5165597.2376
"POINT (1531425.3585 5176135.0972)",334300,Charing Cross,168.67829573,168.67829573,1531425.3585,5176135.09715,-43.56459027,172.15086518,1531425.3585,5176135.0972
"POINT (1547467.8142 5184300.864)",334400,Halkett,86.01209703,86.01209703,1547467.81415,5184300.86395,-43.49237114,172.35028822,1547467.8142,5184300.864
"POINT (1545044.1869 5175724.8856)",334500,Newtons Road,153.13724441,153.13724441,1545044.18685,5175724.88555,-43.56941172,172.31944743,1545044.1869,5175724.8856
"POINT (1548700.7014 5180609.1212)",334600,West Melton,5.31955822,5.31955822,1548700.70135,5180609.12115,-43.52569623,172.36518722,1548700.7014,5180609.1212
"POINT (1543755.2891 5170635.381)",334700,Burnham Camp,1.49394208,1.49394208,1543755.2891,5170635.38095,-43.61513889,172.30295866,1543755.2891,5170635.381
"POINT (1549219.4307 5174137.2814)",334800,Rolleston Izone,2.4344747,2.4344747,1549219.43065,5174137.28135,-43.584002,172.37100014,1549219.4307,5174137.2814
"POINT (1548620.7406 5172259.9744)",334900,Rolleston North West,1.50658247,1.50658247,1548620.7406,5172259.97435,-43.60086348,172.3634067,1548620.7406,5172259.9744
"POINT (1549647.8075 5166190.4969)",335000,Springston,119.11983506,119.11983506,1549647.80745,5166190.49695,-43.65558055,172.37556591,1549647.8075,5166190.4969
"POINT (1549612.4757 5172308.2686)",335100,Rolleston Central,1.60115417,1.60115417,1549612.47565,5172308.26855,-43.60049642,172.37569815,1549612.4757,5172308.2686
"POINT (1551245.1399 5173420.0031)",335200,Rolleston North East,2.85581003,2.85581003,1551245.13985,5173420.0031,-43.59059543,172.39602587,1551245.1399,5173420.0031
"POINT (1549534.7031 5170706.8477)",335300,Rolleston South West,3.59540141,3.59540141,1549534.7031,5170706.8477,-43.6149097,172.37458523,1549534.7031,5170706.8477
"POINT (1536461.2724 5150865.3443)",335400,Southbridge,361.56215613,361.56215613,1536461.2724,5150865.3443,-43.79254412,172.21023844,1536461.2724,5150865.3443
"POINT (1551730.1783 5171203.7079)",335500,Rolleston South East,10.0825634,10.0825634,1551730.1783,5171203.7079,-43.61058176,172.40183653,1551730.1783,5171203.7079
"POINT (1556806.3799 5172922.3681)",335600,Trents,49.95590515,49.95590515,1556806.37985,5172922.36805,-43.59541921,172.46487554,1556806.3799,5172922.3681
"POINT (1560263.0178 5174805.8221)",335700,Prebbleton,5.09915618,5.09915618,1560263.0178,5174805.8221,-43.57865333,172.50783629,1560263.0178,5174805.8221
"POINT (1546693.625 5158348.285)",335800,Irwell,128.19291077,128.19291077,1546693.625,5158348.28495,-43.72598112,172.33815647,1546693.625,5158348.285
"POINT (1561668.3003 5168072.7285)",335900,Ladbrooks,50.03921061,50.03921061,1561668.3003,5168072.72845,-43.63935048,172.52476378,1561668.3003,5168072.7285
"POINT (1557892.1816 5167594.0994)",336000,Lincoln West,4.07104192,4.07104192,1557892.18155,5167594.0994,-43.64345571,172.47791199,1557892.1816,5167594.0994
"POINT (1559161.5242 5168148.7042)",336100,Lincoln East,4.98780517,4.98780517,1559161.52415,5168148.70415,-43.638533,172.49369169,1559161.5242,5168148.7042
"POINT (1543380.4206 5154516.3233)",336200,Leeston,2.43680163,2.43680163,1543380.4206,5154516.3233,-43.7602356,172.29661938,1543380.4206,5154516.3233
"POINT (1566500.0949 5165111.2228)",336300,Tai Tapu,56.81296556,56.81296556,1566500.0949,5165111.2228,-43.66624869,172.58448288,1566500.0949,5165111.2228
"POINT (1561893.6903 5159218.0818)",336400,Motukarara,64.6356206,64.6356206,1561893.69025,5159218.0818,-43.71908674,172.52693209,1561893.6903,5159218.0818
"POINT (1555423.5056 5152415.3707)",336500,Inland water Lake Ellesmere/Te Waihora North,0,134.96409616,1555423.50555,5152415.3707,-43.7799742,172.4460473,1555423.5056,5152415.3707
"POINT (1448649.1543 5187578.2699)",336600,Ashburton Lakes,2995.11403346,3002.08021355,1448649.1543,5187578.2699,-43.44940441,171.12945283,1448649.1543,5187578.2699
"POINT (1501118.17 5164652.2998)",336700,Cairnbrae,542.75534356,542.75534356,1501118.16995,5164652.2998,-43.66455634,171.77355459,1501118.17,5164652.2998
"POINT (1473818.566 5150819.8742)",336800,Ashburton Forks,858.450443,858.450443,1473818.566,5150819.8742,-43.78492258,171.43181981,1473818.566,5150819.8742
"POINT (1490509.0552 5167990.58)",336900,Methven,4.1828788,4.1828788,1490509.05515,5167990.57995,-43.63301935,171.64267984,1490509.0552,5167990.58
"POINT (1479605.3018 5122968.5991)",337000,Ealing-Lowcliffe,413.21879132,413.21879132,1479605.30175,5122968.59905,-44.03656373,171.49741748,1479605.3018,5122968.5991
"POINT (1492893.8903 5131817.2476)",337100,Eiffelton,434.14812511,435.0101071,1492893.8903,5131817.2476,-43.95897704,171.66500519,1492893.8903,5131817.2476
"POINT (1516893.9656 5147037.7183)",337200,Chertsey,572.5114468,572.5114468,1516893.96555,5147037.7183,-43.82506248,171.96646486,1516893.9656,5147037.7183
"POINT (1506000.9557 5131548.7247)",337300,Winchmore-Wakanui,312.07342774,312.07342774,1506000.9557,5131548.7247,-43.96318598,171.82829097,1506000.9557,5131548.7247
"POINT (1499192.1472 5140461.4577)",337400,Allenton North,2.09646454,2.09646454,1499192.14715,5140461.4577,-43.88205658,171.74512562,1499192.1472,5140461.4577
"POINT (1498178.4148 5139503.4118)",337500,Allenton South,2.92674293,2.92674293,1498178.4148,5139503.4118,-43.89054116,171.73232663,1498178.4148,5139503.4118
"POINT (1520213.2 5155748.8505)",337600,Rakaia,11.30243187,11.30243187,1520213.19995,5155748.8505,-43.74700637,172.00903425,1520213.2,5155748.8505
"POINT (1502769.4243 5139432.7362)",337700,Ashburton North,20.64835871,20.64835871,1502769.4243,5139432.73615,-43.89179707,171.78945866,1502769.4243,5139432.7362
"POINT (1500206.6433 5139462.9152)",337800,Allenton East,1.23583513,1.23583513,1500206.64335,5139462.91525,-43.89118299,171.75756446,1500206.6433,5139462.9152
"POINT (1497523.723 5137037.9354)",337900,Tinwald North,1.90350508,1.90350508,1497523.72295,5137037.9354,-43.91264327,171.72370365,1497523.723,5137037.9354
"POINT (1498443.9164 5138176.182)",338000,Ashburton Central,2.56294965,2.56294965,1498443.9164,5138176.182,-43.90252481,171.73537846,1498443.9164,5138176.182
"POINT (1499154.6405 5138628.99)",338100,Ashburton West,0.45251256,0.45251256,1499154.64045,5138628.98995,-43.89854645,171.74431228,1499154.6405,5138628.99
"POINT (1497104.479 5135682.221)",338200,Tinwald South,2.79302474,2.79302474,1497104.47895,5135682.22095,-43.92478814,171.71822146,1497104.479,5135682.221
"POINT (1500261.1249 5138157.9864)",338300,Ashburton East,0.77867241,0.77867241,1500261.1249,5138157.98635,-43.90293675,171.75799844,1500261.1249,5138157.9864
"POINT (1500884.0568 5138465.1082)",338400,Netherby,1.09301884,1.09301884,1500884.05675,5138465.10825,-43.90025621,171.76581085,1500884.0568,5138465.1082
"POINT (1500152.6313 5137195.1981)",338500,Hampstead,1.44102643,1.44102643,1500152.6313,5137195.19805,-43.91158863,171.75646729,1500152.6313,5137195.1981
"POINT (1430008.0862 5160985.1027)",338600,Ben McLeod,842.33844674,842.33844674,1430008.08615,5160985.1027,-43.68469309,170.89087582,1430008.0862,5160985.1027
"POINT (1444457.202 5119579.5744)",338700,Arundel,629.02155184,629.02155184,1444457.20195,5119579.57435,-44.06044997,171.05797729,1444457.202,5119579.5744
"POINT (1441539.1985 5096010.8495)",338800,Levels Valley,386.37837236,386.37837236,1441539.19845,5096010.8495,-44.27189292,171.01446242,1441539.1985,5096010.8495
"POINT (1458999.3078 5116166.8075)",338900,Geraldine,3.12428733,3.12428733,1458999.30775,5116166.8075,-44.09410338,171.23854167,1458999.3078,5116166.8075
"POINT (1466017.5049 5114507.2834)",339000,Rangitata,172.13496449,172.13496449,1466017.5049,5114507.2834,-44.11035618,171.32575726,1466017.5049,5114507.2834
"POINT (1470389.3812 5106256.7143)",339100,Waitohi (Timaru District),371.7067362,371.7067362,1470389.3812,5106256.7143,-44.18539597,171.37833391,1470389.3812,5106256.7143
"POINT (1451201.1482 5097934.6665)",339200,Pleasant Point,5.20861353,5.20861353,1451201.1482,5097934.66645,-44.25662164,171.1360097,1451201.1482,5097934.6665
"POINT (1462378.5516 5100362.5624)",339300,Temuka West,4.07247318,4.07247318,1462378.55155,5100362.56235,-44.23697154,171.27660085,1462378.5516,5100362.5624
"POINT (1452351.4669 5085050.939)",339400,Hadlow,93.74349643,93.74349643,1452351.46685,5085050.93895,-44.37278751,171.14676587,1452351.4669,5085050.939
"POINT (1460810.1235 5093955.1921)",339500,Levels,88.02671305,88.02671305,1460810.12345,5093955.19205,-44.29433296,171.25526363,1460810.1235,5093955.1921
"POINT (1464098.0446 5099255.2464)",339600,Temuka East,4.29807188,4.29807188,1464098.04465,5099255.24635,-44.24725922,171.29783677,1464098.0446,5099255.2464
"POINT (1455429.2931 5085089.4057)",339700,Gleniti North,5.45840411,5.45840411,1455429.2931,5085089.4057,-44.37306152,171.18538893,1455429.2931,5085089.4057
"POINT (1460355.8356 5087388.9984)",339800,Washdyke,10.6574112,10.6574112,1460355.83555,5087388.99835,-44.35333362,171.24781336,1460355.8356,5087388.9984
"POINT (1454788.3102 5077618.8074)",339900,Fairview,98.36799446,98.36799446,1454788.3102,5077618.80735,-44.44015612,171.17525821,1454788.3102,5077618.8074
"POINT (1456329.8441 5083927.8269)",340000,Gleniti South,1.73695036,1.73695036,1456329.84405,5083927.8269,-44.3836929,171.19636587,1456329.8441,5083927.8269
"POINT (1457307.6477 5083531.8372)",340100,Glenwood,1.04957951,1.04957951,1457307.64775,5083531.8372,-44.38744935,171.20852652,1457307.6477,5083531.8372
"POINT (1458570.9228 5084435.1855)",340200,Marchwiel West,0.84044417,0.84044417,1458570.9228,5084435.1855,-44.37956812,171.22462484,1458570.9228,5084435.1855
"POINT (1459418.9099 5084733.6628)",340300,Marchwiel East,0.93109585,0.93109585,1459418.90985,5084733.6628,-44.37704716,171.23534538,1459418.9099,5084733.6628
"POINT (1458472.2743 5083701.4357)",340400,Highfield North,1.41108446,1.41108446,1458472.27435,5083701.4357,-44.38615156,171.22318733,1458472.2743,5083701.4357
"POINT (1458061.517 5082872.7411)",340500,Highfield South,0.94991531,0.94991531,1458061.51695,5082872.74105,-44.39352828,171.2178066,1458061.517,5082872.7411
"POINT (1459967.4198 5084010.7936)",340600,Waimataitai-Maori Hill,1.49774365,1.49774365,1459967.41975,5084010.7936,-44.38365816,171.24203267,1459967.4198,5084010.7936
"POINT (1459074.3864 5082623.8179)",340700,Fraser Park,1.21557495,1.21557495,1459074.3864,5082623.8179,-44.39596592,171.23045071,1459074.3864,5082623.8179
"POINT (1459968.8085 5082696.2972)",340800,Seaview,0.73492871,0.73492871,1459968.80845,5082696.29715,-44.39548712,171.24169589,1459968.8085,5082696.2972
"POINT (1461212.5978 5083283.1163)",340900,Inlet Port Timaru,0,0.49029495,1461212.59775,5083283.1163,-44.39044581,171.25746309,1461212.5978,5083283.1163
"POINT (1459223.3058 5081485.9162)",341000,Watlington,1.20719933,1.20719933,1459223.3058,5081485.91615,-44.40623438,171.23201132,1459223.3058,5081485.9162
"POINT (1460749.9144 5082391.1038)",341100,Timaru Central,0.8240427,0.8240427,1460749.9144,5082391.1038,-44.39838399,171.2514175,1460749.9144,5082391.1038
"POINT (1461545.6277 5080649.9524)",341200,Timaru East,3.59613141,3.73207075,1461545.62765,5080649.95235,-44.41420462,171.2609405,1461545.6277,5080649.9524
"POINT (1460359.7065 5081681.9464)",341300,Parkside,1.1472002,1.1472002,1460359.70645,5081681.9464,-44.40469035,171.24632921,1460359.7065,5081681.9464
"POINT (1460450.7823 5080899.8124)",341400,Kensington (Timaru District),0.72551785,0.72551785,1460450.7823,5080899.81235,-44.41174605,171.24726222,1460450.7823,5080899.8124
"POINT (1383751.9224 5132040.1838)",341500,Mackenzie Lakes,5134.25214651,5169.22622474,1383751.92235,5132040.1838,-43.93299669,170.30583782,1383751.9224,5132040.1838
"POINT (1373198.4536 5118224.6216)",341600,Inland water Lake Pukaki,0,172.82436001,1373198.4536,5118224.62155,-44.05405939,170.16860492,1373198.4536,5118224.6216
"POINT (1401039.1313 5137560.4416)",341700,Inland water Lake Tekapo,0,93.86418342,1401039.1313,5137560.4416,-43.88821454,170.52306704,1401039.1313,5137560.4416
"POINT (1368046.3667 5094190.3909)",341800,Twizel,21.07163983,23.10255082,1368046.36665,5094190.39085,-44.26855663,170.09376847,1368046.3667,5094190.3909
"POINT (1444774.646 5142286.8548)",341900,Opua (Mackenzie District),1978.382712,1978.382712,1444774.646,5142286.8548,-43.8561873,171.06857118,1444774.646,5142286.8548
"POINT (1425932.5987 5115053.0057)",342000,Fairlie,4.95412588,4.95412588,1425932.5987,5115053.0057,-44.09701087,170.82535345,1425932.5987,5115053.0057
"POINT (1408970.3515 5059223.1161)",342100,Hakataramea,2059.65080389,2088.31243541,1408970.3515,5059223.11605,-44.5949764,170.59314374,1408970.3515,5059223.1161
"POINT (1436213.9816 5070567.7473)",342200,Maungati,696.26418248,696.26418248,1436213.98155,5070567.74725,-44.49962787,170.93976175,1436213.9816,5070567.7473
"POINT (1449695.1515 5071939.8508)",342300,Lyalldale,109.3268115,109.3268115,1449695.15155,5071939.8508,-44.49021445,171.10964227,1449695.1515,5071939.8508
"POINT (1445568.6523 5049845.2181)",342400,Makikihi-Willowbridge,294.9108799,294.9108799,1445568.6523,5049845.2181,-44.68813769,171.05113933,1445568.6523,5049845.2181
"POINT (1445393.8297 5046074.0734)",342500,Waimate North,4.46429085,4.46429085,1445393.82965,5046074.0734,-44.72202963,171.04779397,1445393.8297,5046074.0734
"POINT (1442050.2519 5031354.8909)",342600,Morven-Glenavy-Ikawai,386.31598843,386.31598843,1442050.25185,5031354.89085,-44.85372568,171.00103288,1442050.2519,5031354.8909
"POINT (1444671.7276 5044903.525)",342700,Waimate West,0.9267257,0.9267257,1444671.72755,5044903.52495,-44.73240496,171.03832528,1444671.7276,5044903.525
"POINT (1445400.2369 5044331.8484)",342800,Waimate East,2.60293037,2.60293037,1445400.23685,5044331.8484,-44.73770602,171.04734729,1445400.2369,5044331.8484
"POINT (2486126.7716 5058201.5273)",342900,Oceanic Chatham Islands,0,12583.8392476,2486126.7716,5058201.52725,-44.09000893,-175.93264637,2486126.7716,5058201.5273
"POINT (2455752.3399 5097314.9788)",343000,Chatham Islands,793.94721961,993.84997249,2455752.33985,5097314.9788,-43.77987148,-176.36796277,2455752.3399,5097314.9788
"POINT (1357469.6453 5070875.7782)",343100,Aviemore,3483.8756187,3532.65342217,1357469.64525,5070875.77815,-44.47471306,169.95056342,1357469.6453,5070875.7782
"POINT (1348126.593 5098750.1096)",343200,Inland water Lake Ohau,0,59.76085292,1348126.593,5098750.1096,-44.22094871,169.84673952,1348126.593,5098750.1096
"POINT (1402766.1992 5025750.4178)",343300,Danseys Pass,711.4924044,711.4924044,1402766.19915,5025750.41775,-44.89434996,170.50210901,1402766.1992,5025750.4178
"POINT (1418717.6042 5007567.4602)",343400,Ngapara,1134.61918918,1134.61918918,1418717.6042,5007567.46015,-45.06213909,170.69741781,1418717.6042,5007567.4602
"POINT (1443980.2913 5014877.3676)",343500,Lower Waitaki,172.9347558,172.9347558,1443980.29135,5014877.3676,-45.00239341,171.02035686,1443980.2913,5014877.3676
"POINT (1408350.8405 4970536.6844)",343600,Waihemo,1312.31794184,1312.31794184,1408350.84045,4970536.6844,-45.39244142,170.5515955,1408350.8405,4970536.6844
"POINT (1420020.9573 4983680.8392)",343700,Maheno,262.40950212,262.40950212,1420020.9573,4983680.8392,-45.27731871,170.70534409,1420020.9573,4983680.8392
"POINT (1437161.9904 5005070.4072)",343800,Weston,3.30643394,3.30643394,1437161.99035,5005070.4072,-45.08908465,170.93071905,1437161.9904,5005070.4072
"POINT (1442548.0418 5007989.3039)",343900,Oamaru North Milner Park,7.13438315,7.13438315,1442548.0418,5007989.3039,-45.06404471,171.0000369,1442548.0418,5007989.3039
"POINT (1440831.8055 5006107.9881)",344000,Oamaru North Orana Park,2.76059418,2.76059418,1440831.80545,5006107.98805,-45.08058565,170.97765366,1440831.8055,5006107.9881
"POINT (1438342.8032 5004086.8092)",344100,Oamaru Gardens,1.42438077,1.42438077,1438342.80315,5004086.80915,-45.09820391,170.94539726,1438342.8032,5004086.8092
"POINT (1440043.1934 5004944.369)",344200,Glen Warren,1.80084311,1.80084311,1440043.1934,5004944.369,-45.09087588,170.9672687,1440043.1934,5004944.369
"POINT (1438518.4673 5003133.5766)",344300,Holmes Hill,2.61920331,2.61920331,1438518.46735,5003133.57655,-45.10681931,170.94732106,1438518.4673,5003133.5766
"POINT (1440429.1334 5003860.2635)",344400,Oamaru Central,0.96435334,0.96435334,1440429.13335,5003860.26345,-45.1007158,170.9718248,1440429.1334,5003860.2635
"POINT (1439622.0413 5003275.2889)",344500,South Hill,1.44830445,1.44830445,1439622.0413,5003275.28885,-45.10579567,170.96138565,1439622.0413,5003275.2889
"POINT (1440802.9055 5003140.3847)",344600,Inlet Port Oamaru,0,0.23236985,1440802.90545,5003140.3847,-45.10727618,170.97634366,1440802.9055,5003140.3847
"POINT (1420996.0247 4961010.0067)",344700,Palmerston,8.77063444,8.77063444,1420996.0247,4961010.00665,-45.48147258,170.70954359,1420996.0247,4961010.0067
"POINT (1306587.9596 5016633.9157)",344800,Lindis-Nevis Valleys,2884.60137916,2904.77430665,1306587.95955,5016633.91565,-44.94314357,169.28090388,1306587.9596,5016633.9157
"POINT (1298512.0707 5002788.9803)",344900,Cromwell West,12.03499822,12.03499822,1298512.0707,5002788.98025,-45.06411975,169.17047641,1298512.0707,5002788.9803
"POINT (1301183.9422 5005881.0443)",345000,Cromwell East,3.59489515,3.59489515,1301183.9422,5005881.04425,-45.03747874,169.20617907,1301183.9422,5005881.0443
